sample_index,true_label,true_class,predicted_label,predicted_class,confidence,shift,severity
7669,7,horse,4,deer,0.92063904,clean,0
4878,7,horse,6,frog,0.920634,rotation,3
2917,4,deer,6,frog,0.92061925,rotation,5
5794,7,horse,0,airplane,0.92060137,brightness,2
6604,2,bird,6,frog,0.920596,rotation,5
1900,8,ship,0,airplane,0.9205854,rotation,3
3501,9,truck,1,automobile,0.92058235,brightness,4
8451,5,dog,6,frog,0.92057997,rotation,4
7605,2,bird,4,deer,0.92057234,brightness,4
8786,3,cat,6,frog,0.92057174,rotation,4
2508,6,frog,4,deer,0.92052007,blur,1
4699,5,dog,2,bird,0.9205198,brightness,4
6220,2,bird,6,frog,0.92051136,rotation,4
887,1,automobile,2,bird,0.92050326,blur,2
6395,8,ship,0,airplane,0.92050284,rotation,2
8770,6,frog,3,cat,0.9204752,blur,4
6326,7,horse,4,deer,0.920467,noise,2
4951,7,horse,2,bird,0.9204391,contrast,2
2011,2,bird,6,frog,0.92041457,rotation,5
8321,4,deer,2,bird,0.9204068,rotation,5
5996,4,deer,2,bird,0.92040217,clean,0
1148,2,bird,6,frog,0.92040074,noise,3
2407,9,truck,0,airplane,0.9203963,blur,5
8484,3,cat,6,frog,0.920377,rotation,4
8091,7,horse,0,airplane,0.9203745,clean,0
3422,2,bird,6,frog,0.92037034,noise,3
7050,8,ship,6,frog,0.9203552,rotation,3
1710,4,deer,6,frog,0.9203428,rotation,5
9375,3,cat,4,deer,0.9203175,brightness,4
1012,6,frog,2,bird,0.9202776,blur,4
3092,5,dog,6,frog,0.92025846,noise,2
5790,9,truck,8,ship,0.9202484,contrast,4
1556,8,ship,2,bird,0.92024606,rotation,2
2086,1,automobile,0,airplane,0.9202459,contrast,4
9162,1,automobile,0,airplane,0.92023546,contrast,5
7900,0,airplane,2,bird,0.9202075,brightness,4
9884,9,truck,8,ship,0.92017317,contrast,3
9312,9,truck,0,airplane,0.92015743,blur,4
9939,5,dog,3,cat,0.92015535,blur,5
9939,5,dog,3,cat,0.9201534,blur,4
2397,5,dog,6,frog,0.92014605,noise,3
8644,8,ship,0,airplane,0.9201427,blur,1
439,1,automobile,6,frog,0.92012393,noise,2
3903,0,airplane,6,frog,0.9201216,rotation,5
7632,0,airplane,2,bird,0.9201207,brightness,3
6271,6,frog,2,bird,0.92011577,contrast,3
6434,0,airplane,8,ship,0.9201082,blur,1
646,3,cat,6,frog,0.9200961,rotation,4
8149,9,truck,6,frog,0.9200877,rotation,5
3654,3,cat,2,bird,0.9200664,brightness,3
9501,6,frog,0,airplane,0.9200647,blur,2
6182,1,automobile,6,frog,0.9200546,noise,3
3883,7,horse,2,bird,0.92005247,contrast,2
6509,9,truck,2,bird,0.9200421,blur,4
6950,8,ship,0,airplane,0.92004037,rotation,5
5419,2,bird,6,frog,0.92002314,rotation,3
8945,1,automobile,6,frog,0.9200192,noise,3
6930,2,bird,0,airplane,0.92001414,blur,4
5098,5,dog,2,bird,0.92000437,blur,1
7543,9,truck,2,bird,0.9199821,blur,4
6913,3,cat,6,frog,0.9199404,contrast,1
9138,5,dog,6,frog,0.91993815,noise,3
4612,7,horse,6,frog,0.9199058,rotation,5
4026,9,truck,0,airplane,0.9198949,contrast,5
6127,5,dog,2,bird,0.91988903,blur,5
4805,5,dog,6,frog,0.91988784,noise,5
9968,3,cat,2,bird,0.91988117,contrast,2
1771,2,bird,6,frog,0.9198626,rotation,4
949,8,ship,6,frog,0.9198608,rotation,4
4135,1,automobile,0,airplane,0.91985947,contrast,3
4066,6,frog,2,bird,0.9198586,brightness,2
9215,5,dog,3,cat,0.91984195,blur,4
9025,5,dog,6,frog,0.9198371,noise,3
7617,2,bird,0,airplane,0.91982067,blur,1
8754,3,cat,6,frog,0.9198204,noise,3
6083,2,bird,6,frog,0.9198163,rotation,5
6127,5,dog,2,bird,0.9198116,brightness,4
3408,2,bird,6,frog,0.91981137,rotation,5
9828,9,truck,6,frog,0.9198034,rotation,4
6950,8,ship,0,airplane,0.91979814,brightness,5
5066,4,deer,6,frog,0.91979736,rotation,4
6317,9,truck,0,airplane,0.9197965,clean,0
9893,2,bird,6,frog,0.9197916,rotation,5
6486,8,ship,6,frog,0.91979027,rotation,1
2361,2,bird,0,airplane,0.9197761,brightness,3
9998,1,automobile,6,frog,0.9197667,noise,4
67,2,bird,0,airplane,0.9197577,rotation,2
6861,8,ship,0,airplane,0.91970944,brightness,4
9995,8,ship,6,frog,0.91970587,noise,3
6781,3,cat,6,frog,0.9196993,noise,3
3204,5,dog,3,cat,0.9196958,contrast,2
2186,9,truck,4,deer,0.9196841,noise,2
7726,4,deer,6,frog,0.919673,rotation,4
1126,2,bird,0,airplane,0.91965264,brightness,5
5403,7,horse,4,deer,0.9196513,blur,5
2133,3,cat,6,frog,0.9196427,noise,2
4331,2,bird,6,frog,0.9196359,rotation,5
6434,0,airplane,8,ship,0.9196309,noise,1
4965,3,cat,4,deer,0.91962886,contrast,1
9393,4,deer,6,frog,0.9196153,rotation,4
8440,5,dog,3,cat,0.9196074,blur,5
7383,4,deer,2,bird,0.9196052,blur,2
6108,4,deer,2,bird,0.9195994,blur,2
8292,9,truck,4,deer,0.9195924,contrast,4
6143,9,truck,1,automobile,0.919582,blur,1
4599,8,ship,0,airplane,0.9195704,contrast,4
9743,9,truck,1,automobile,0.91956043,brightness,1
1333,7,horse,6,frog,0.91955256,rotation,4
7068,2,bird,0,airplane,0.9195516,brightness,4
7283,3,cat,4,deer,0.91954166,clean,0
9449,9,truck,0,airplane,0.9195412,brightness,1
2034,3,cat,4,deer,0.9195412,contrast,2
6244,8,ship,6,frog,0.91952896,rotation,3
8599,4,deer,2,bird,0.9195253,contrast,2
6228,4,deer,6,frog,0.91951907,rotation,4
4623,5,dog,3,cat,0.9195005,blur,4
8458,5,dog,6,frog,0.9194979,rotation,5
6827,3,cat,2,bird,0.9194913,blur,5
6849,4,deer,6,frog,0.9194671,rotation,5
9454,3,cat,6,frog,0.9194629,noise,5
2984,2,bird,6,frog,0.919441,noise,4
9460,3,cat,6,frog,0.91942596,rotation,4
6482,7,horse,4,deer,0.9194047,rotation,3
9303,9,truck,8,ship,0.91939974,contrast,5
7707,8,ship,6,frog,0.91939974,noise,2
5340,3,cat,4,deer,0.9193914,brightness,3
1530,3,cat,6,frog,0.91938543,rotation,5
5531,8,ship,0,airplane,0.91935253,brightness,4
3204,5,dog,3,cat,0.91934407,brightness,3
5430,7,horse,2,bird,0.9193402,rotation,1
6814,9,truck,1,automobile,0.9193384,rotation,2
331,9,truck,1,automobile,0.91933197,brightness,3
7879,3,cat,6,frog,0.9193243,noise,5
3801,2,bird,0,airplane,0.91930485,rotation,1
5826,7,horse,4,deer,0.9192973,brightness,5
5702,4,deer,6,frog,0.91929364,rotation,5
8556,4,deer,6,frog,0.919279,rotation,4
972,2,bird,6,frog,0.91919637,rotation,3
925,5,dog,3,cat,0.91918737,blur,5
3279,8,ship,0,airplane,0.9191834,rotation,3
1341,4,deer,6,frog,0.919158,rotation,3
7112,2,bird,0,airplane,0.91913694,rotation,4
2964,0,airplane,4,deer,0.9191285,noise,2
1061,1,automobile,0,airplane,0.91910875,contrast,5
4931,9,truck,1,automobile,0.91910744,clean,0
9835,7,horse,4,deer,0.9191045,contrast,4
7726,4,deer,6,frog,0.9190829,rotation,5
5814,8,ship,0,airplane,0.91904944,rotation,4
3344,9,truck,0,airplane,0.91904205,contrast,5
7824,9,truck,1,automobile,0.91902477,clean,0
8101,8,ship,6,frog,0.91902244,noise,4
1308,5,dog,4,deer,0.9190046,noise,1
8411,8,ship,0,airplane,0.9189983,rotation,5
9099,9,truck,0,airplane,0.91899556,contrast,5
9288,8,ship,6,frog,0.9189853,noise,3
7906,2,bird,6,frog,0.91897553,rotation,5
8770,6,frog,3,cat,0.9189409,blur,5
8310,3,cat,6,frog,0.91893417,rotation,5
4808,3,cat,6,frog,0.9189311,rotation,5
1715,3,cat,6,frog,0.9189115,noise,2
7582,5,dog,6,frog,0.9189109,rotation,5
4821,4,deer,6,frog,0.9189025,rotation,4
9858,4,deer,6,frog,0.91890216,rotation,5
7545,5,dog,2,bird,0.91888785,blur,5
9963,8,ship,0,airplane,0.91888744,rotation,2
2817,9,truck,6,frog,0.9188807,noise,3
9186,7,horse,2,bird,0.9188792,contrast,1
2361,2,bird,0,airplane,0.91887665,blur,1
2678,0,airplane,4,deer,0.91886973,noise,2
755,2,bird,4,deer,0.9188641,noise,1
1673,2,bird,6,frog,0.9188455,noise,1
6464,1,automobile,6,frog,0.91884464,contrast,5
3443,4,deer,2,bird,0.91884226,brightness,2
4595,9,truck,6,frog,0.9188009,rotation,4
9214,9,truck,6,frog,0.91879594,rotation,4
1500,1,automobile,6,frog,0.91879404,rotation,4
7342,7,horse,3,cat,0.91879255,blur,2
2000,1,automobile,6,frog,0.91879064,brightness,4
277,3,cat,2,bird,0.918787,blur,5
2785,4,deer,2,bird,0.9187737,contrast,3
5354,0,airplane,6,frog,0.91876876,rotation,4
683,8,ship,0,airplane,0.9187449,brightness,5
7269,7,horse,6,frog,0.9187357,noise,2
6542,9,truck,6,frog,0.91871464,rotation,4
6358,7,horse,2,bird,0.9186939,blur,5
4015,1,automobile,3,cat,0.9186754,blur,3
3753,4,deer,6,frog,0.9186711,brightness,2
3913,7,horse,4,deer,0.91864717,contrast,3
2086,1,automobile,0,airplane,0.9186392,contrast,5
2372,5,dog,6,frog,0.918638,rotation,4
631,5,dog,2,bird,0.9186279,contrast,5
4376,7,horse,6,frog,0.9186193,rotation,3
7106,8,ship,0,airplane,0.91861224,blur,2
4394,5,dog,6,frog,0.9185975,noise,2
898,3,cat,7,horse,0.918585,clean,0
4099,4,deer,6,frog,0.9185837,noise,4
4411,5,dog,3,cat,0.91857624,blur,5
6652,2,bird,6,frog,0.9185714,rotation,4
8775,1,automobile,6,frog,0.9185663,rotation,5
9923,7,horse,2,bird,0.91855055,blur,5
9138,5,dog,6,frog,0.9185502,noise,4
1054,1,automobile,6,frog,0.91854465,rotation,4
8056,1,automobile,6,frog,0.9185324,rotation,5
3922,2,bird,6,frog,0.9185277,rotation,4
530,9,truck,0,airplane,0.91852546,blur,2
3444,0,airplane,2,bird,0.91850996,brightness,4
6093,2,bird,6,frog,0.918493,noise,1
3054,4,deer,0,airplane,0.91849065,contrast,5
3440,2,bird,6,frog,0.9184869,noise,1
8720,2,bird,0,airplane,0.91848016,contrast,5
8000,9,truck,0,airplane,0.91847974,blur,3
1122,8,ship,6,frog,0.9184794,noise,5
8331,3,cat,6,frog,0.91845655,rotation,4
3988,1,automobile,6,frog,0.91845053,rotation,2
6687,3,cat,6,frog,0.91844124,rotation,4
9587,7,horse,6,frog,0.9184362,rotation,5
651,9,truck,6,frog,0.9184288,rotation,5
9744,1,automobile,2,bird,0.9184143,blur,3
5665,2,bird,0,airplane,0.9184074,blur,1
672,6,frog,2,bird,0.918398,brightness,1
6930,2,bird,0,airplane,0.9183777,brightness,5
182,2,bird,6,frog,0.9183364,noise,3
4964,5,dog,2,bird,0.9183217,blur,5
3564,9,truck,0,airplane,0.9183188,contrast,5
3025,2,bird,6,frog,0.91829354,rotation,4
6953,0,airplane,9,truck,0.91826564,noise,1
5796,5,dog,6,frog,0.91823494,rotation,5
2790,8,ship,0,airplane,0.9182295,rotation,2
1547,2,bird,0,airplane,0.9182223,brightness,1
8793,7,horse,3,cat,0.9182144,blur,5
1241,0,airplane,8,ship,0.9182005,contrast,3
2847,8,ship,0,airplane,0.9181971,rotation,5
5051,1,automobile,6,frog,0.91818583,rotation,5
484,5,dog,6,frog,0.91814166,noise,2
9792,8,ship,6,frog,0.91813576,rotation,5
3422,2,bird,6,frog,0.9181011,noise,2
35,2,bird,8,ship,0.91808635,contrast,5
9026,9,truck,0,airplane,0.9180788,brightness,2
260,8,ship,3,cat,0.9180769,blur,3
425,9,truck,6,frog,0.91807157,rotation,5
8452,4,deer,6,frog,0.9180558,rotation,3
5870,7,horse,2,bird,0.91804445,blur,3
7662,5,dog,6,frog,0.91803616,noise,2
6930,2,bird,0,airplane,0.9180361,blur,5
8932,6,frog,2,bird,0.91803086,rotation,1
2935,8,ship,6,frog,0.91802454,rotation,4
9989,2,bird,4,deer,0.9180238,brightness,5
1521,7,horse,4,deer,0.9180222,contrast,3
9226,3,cat,6,frog,0.91801125,rotation,4
3953,7,horse,6,frog,0.91799873,rotation,5
4362,4,deer,6,frog,0.9179953,rotation,4
3801,2,bird,0,airplane,0.917991,rotation,5
7866,6,frog,3,cat,0.91798776,blur,3
1340,1,automobile,6,frog,0.9179675,rotation,5
5510,4,deer,6,frog,0.91796243,rotation,5
7217,8,ship,0,airplane,0.91794246,contrast,1
7611,7,horse,4,deer,0.9179331,brightness,4
8785,8,ship,0,airplane,0.91791683,brightness,1
8820,2,bird,0,airplane,0.91791356,contrast,5
9204,9,truck,6,frog,0.91791356,rotation,3
8739,3,cat,6,frog,0.91789514,rotation,4
4485,3,cat,7,horse,0.9178829,contrast,2
4307,3,cat,2,bird,0.9178762,contrast,1
9939,5,dog,3,cat,0.91787416,blur,3
4855,1,automobile,0,airplane,0.917861,contrast,5
6736,4,deer,6,frog,0.9178546,rotation,5
945,3,cat,6,frog,0.9178453,rotation,4
7202,3,cat,2,bird,0.9178395,contrast,4
2192,0,airplane,6,frog,0.9178313,rotation,4
5354,0,airplane,4,deer,0.9178275,brightness,4
4615,5,dog,6,frog,0.91782534,rotation,4
67,2,bird,0,airplane,0.9178187,noise,3
8246,8,ship,0,airplane,0.91780657,rotation,5
4750,7,horse,4,deer,0.91780335,brightness,3
9604,8,ship,6,frog,0.91779774,rotation,4
4015,1,automobile,3,cat,0.9177969,blur,5
9161,6,frog,4,deer,0.91779304,contrast,5
7761,2,bird,3,cat,0.9177914,blur,2
1178,6,frog,2,bird,0.91777426,blur,1
9850,7,horse,4,deer,0.9177681,contrast,5
5330,7,horse,6,frog,0.9177501,noise,4
9776,2,bird,4,deer,0.91773295,contrast,1
4794,4,deer,2,bird,0.9177266,blur,1
614,5,dog,6,frog,0.9177206,noise,3
6662,6,frog,5,dog,0.9177141,blur,2
2985,2,bird,6,frog,0.9176964,rotation,5
9712,5,dog,6,frog,0.91768235,noise,3
9598,9,truck,6,frog,0.91768014,noise,4
4721,1,automobile,6,frog,0.9176779,rotation,4
9999,7,horse,6,frog,0.91767627,rotation,4
4753,2,bird,0,airplane,0.91767603,rotation,4
6590,5,dog,2,bird,0.9176747,blur,2
2172,5,dog,4,deer,0.91767377,contrast,4
462,1,automobile,6,frog,0.9176725,noise,3
8723,5,dog,2,bird,0.917671,blur,5
2642,7,horse,6,frog,0.9176612,rotation,5
7930,2,bird,0,airplane,0.9176543,blur,3
8660,7,horse,2,bird,0.91765386,contrast,5
1178,6,frog,2,bird,0.91764224,contrast,1
8370,4,deer,6,frog,0.9176337,noise,4
4628,5,dog,2,bird,0.9176323,brightness,2
1582,9,truck,6,frog,0.91761774,brightness,4
3753,4,deer,6,frog,0.9176116,brightness,1
5003,4,deer,6,frog,0.91761,rotation,4
1732,9,truck,1,automobile,0.91759914,contrast,4
2355,9,truck,0,airplane,0.91759664,blur,2
4998,5,dog,6,frog,0.9175915,noise,1
3249,3,cat,6,frog,0.91757596,rotation,5
9953,7,horse,2,bird,0.9175623,rotation,2
8611,7,horse,2,bird,0.91754764,blur,3
1835,0,airplane,6,frog,0.9175466,rotation,4
74,0,airplane,6,frog,0.91754645,rotation,5
8015,8,ship,6,frog,0.9175065,rotation,5
7079,7,horse,2,bird,0.9175036,blur,3
4108,2,bird,6,frog,0.9174999,noise,3
6822,4,deer,2,bird,0.917481,rotation,2
2508,6,frog,4,deer,0.9174761,brightness,4
6317,9,truck,0,airplane,0.9174755,contrast,2
1584,7,horse,4,deer,0.9174744,brightness,5
3080,1,automobile,0,airplane,0.917471,blur,2
8487,4,deer,6,frog,0.9174696,rotation,3
6292,6,frog,2,bird,0.91745114,blur,4
7707,8,ship,6,frog,0.9174377,rotation,5
9783,2,bird,6,frog,0.9174375,rotation,3
5458,3,cat,6,frog,0.9174318,rotation,4
3120,4,deer,2,bird,0.91742593,contrast,1
8301,5,dog,6,frog,0.91742384,noise,2
5646,4,deer,0,airplane,0.9174132,contrast,3
8351,0,airplane,2,bird,0.9174114,contrast,1
3071,7,horse,4,deer,0.917404,contrast,5
1696,4,deer,0,airplane,0.9174039,contrast,5
331,9,truck,1,automobile,0.91739976,blur,1
308,1,automobile,9,truck,0.9173666,noise,3
7413,1,automobile,6,frog,0.9173651,noise,4
2544,2,bird,6,frog,0.9173534,rotation,4
5996,4,deer,2,bird,0.91733176,brightness,3
7942,9,truck,6,frog,0.9173173,rotation,5
8440,5,dog,3,cat,0.91730464,blur,4
8030,2,bird,0,airplane,0.9173024,blur,1
8947,4,deer,6,frog,0.91729546,rotation,5
1940,5,dog,2,bird,0.9172717,blur,5
5030,4,deer,0,airplane,0.9172692,contrast,1
2070,2,bird,6,frog,0.9172549,noise,2
4055,1,automobile,0,airplane,0.9172244,brightness,2
24,5,dog,4,deer,0.9172207,brightness,5
2246,9,truck,1,automobile,0.91720384,brightness,1
9107,5,dog,2,bird,0.91720253,contrast,1
7778,0,airplane,6,frog,0.91719675,rotation,3
1584,7,horse,4,deer,0.91718954,contrast,4
3444,0,airplane,2,bird,0.9171814,brightness,3
9252,7,horse,6,frog,0.91717106,noise,4
2799,8,ship,1,automobile,0.91716695,rotation,3
5642,5,dog,4,deer,0.91716015,rotation,2
9740,3,cat,6,frog,0.9171477,brightness,1
1358,8,ship,0,airplane,0.9171378,rotation,5
7283,3,cat,4,deer,0.91713136,blur,1
1767,2,bird,6,frog,0.91711754,rotation,3
4584,4,deer,0,airplane,0.9171064,rotation,4
3369,5,dog,3,cat,0.91710097,blur,4
6512,2,bird,6,frog,0.91709536,rotation,4
7722,7,horse,6,frog,0.91708004,rotation,4
3635,4,deer,6,frog,0.917078,rotation,5
9243,3,cat,6,frog,0.9170732,rotation,4
9754,9,truck,0,airplane,0.91706187,contrast,5
7578,9,truck,2,bird,0.9170577,blur,5
779,5,dog,6,frog,0.9170514,contrast,4
6071,7,horse,4,deer,0.917047,clean,0
7177,2,bird,0,airplane,0.91703814,rotation,1
5978,5,dog,3,cat,0.9170345,blur,5
9215,5,dog,3,cat,0.9170304,blur,5
7730,4,deer,6,frog,0.9169973,rotation,4
6479,4,deer,6,frog,0.9169822,rotation,3
7604,1,automobile,6,frog,0.9169763,contrast,5
4358,5,dog,3,cat,0.91697556,blur,5
8877,9,truck,6,frog,0.91696537,noise,4
4080,1,automobile,6,frog,0.91695994,noise,3
7794,5,dog,6,frog,0.9169592,noise,2
6523,6,frog,4,deer,0.916957,rotation,1
7826,9,truck,1,automobile,0.9169508,rotation,1
9070,2,bird,6,frog,0.91693056,rotation,4
9817,9,truck,1,automobile,0.9169273,noise,2
7628,4,deer,6,frog,0.91692436,rotation,5
2223,8,ship,0,airplane,0.91691744,rotation,1
2193,2,bird,0,airplane,0.91690993,brightness,3
8599,4,deer,2,bird,0.91689235,blur,2
3136,4,deer,6,frog,0.91688716,rotation,4
7823,7,horse,4,deer,0.9168735,noise,2
6733,5,dog,6,frog,0.91685873,noise,2
6590,5,dog,2,bird,0.9168552,blur,3
3121,9,truck,0,airplane,0.91684747,blur,5
3673,2,bird,6,frog,0.91683745,rotation,4
8723,5,dog,2,bird,0.91683096,blur,3
2022,5,dog,6,frog,0.9168301,noise,2
680,9,truck,2,bird,0.9168101,blur,2
925,5,dog,3,cat,0.9168061,blur,4
6206,5,dog,6,frog,0.91678786,rotation,4
8667,4,deer,2,bird,0.91678053,brightness,1
9324,9,truck,6,frog,0.91676414,rotation,3
4906,5,dog,3,cat,0.9167635,blur,2
6155,8,ship,0,airplane,0.9167604,brightness,4
8470,8,ship,6,frog,0.91674036,rotation,4
5641,4,deer,6,frog,0.9167112,noise,2
2844,4,deer,3,cat,0.916701,brightness,3
7380,7,horse,2,bird,0.9166812,rotation,3
5730,5,dog,4,deer,0.91666865,brightness,1
5834,5,dog,2,bird,0.9166656,brightness,1
8331,3,cat,2,bird,0.91666555,contrast,1
1150,2,bird,4,deer,0.9166516,brightness,4
3614,3,cat,6,frog,0.91661954,rotation,4
2128,4,deer,6,frog,0.91661507,contrast,2
7586,2,bird,6,frog,0.9166073,rotation,4
5104,8,ship,6,frog,0.91660386,rotation,4
8309,4,deer,6,frog,0.91659874,noise,3
8254,8,ship,6,frog,0.9165982,noise,2
7502,8,ship,6,frog,0.9165921,rotation,5
9234,2,bird,6,frog,0.9165864,rotation,5
7924,3,cat,6,frog,0.9165834,rotation,4
171,9,truck,6,frog,0.91657627,rotation,4
2145,7,horse,4,deer,0.9165703,brightness,5
6134,3,cat,6,frog,0.9165641,noise,1
4289,7,horse,6,frog,0.916563,rotation,4
9641,6,frog,3,cat,0.9165447,rotation,1
8910,1,automobile,6,frog,0.91653734,rotation,5
9562,3,cat,6,frog,0.9165144,noise,4
9198,3,cat,6,frog,0.9164948,rotation,4
8611,7,horse,2,bird,0.91647583,blur,4
4520,3,cat,6,frog,0.91646457,noise,5
7400,3,cat,5,dog,0.9164397,rotation,4
2960,9,truck,0,airplane,0.9164125,brightness,2
5237,4,deer,2,bird,0.91639125,clean,0
7797,3,cat,6,frog,0.91638315,blur,1
1378,1,automobile,0,airplane,0.91638047,blur,4
2067,7,horse,4,deer,0.9163789,brightness,5
6553,3,cat,6,frog,0.91636395,noise,3
8248,1,automobile,0,airplane,0.9163637,blur,2
2017,5,dog,6,frog,0.9163599,rotation,4
4963,3,cat,6,frog,0.91634583,noise,2
5460,0,airplane,3,cat,0.9163267,blur,4
8645,1,automobile,6,frog,0.9163238,noise,2
6671,5,dog,3,cat,0.9163163,blur,2
6930,2,bird,0,airplane,0.91631037,rotation,4
7900,0,airplane,2,bird,0.9163071,brightness,3
5773,3,cat,6,frog,0.91628873,rotation,3
8811,1,automobile,6,frog,0.91628224,noise,1
4108,2,bird,6,frog,0.9162725,noise,2
8985,9,truck,0,airplane,0.91627234,rotation,2
7173,1,automobile,6,frog,0.9162688,noise,4
9309,5,dog,6,frog,0.9162601,noise,3
5817,3,cat,6,frog,0.916257,rotation,5
6909,4,deer,2,bird,0.9162561,blur,2
5527,7,horse,4,deer,0.9162323,noise,1
5554,9,truck,6,frog,0.9162227,rotation,4
2034,3,cat,4,deer,0.9162204,rotation,2
8142,7,horse,8,ship,0.91621983,contrast,5
2632,3,cat,2,bird,0.91618687,contrast,3
6467,3,cat,6,frog,0.9161665,rotation,2
7913,8,ship,6,frog,0.9161631,noise,2
5834,5,dog,2,bird,0.91615015,clean,0
9320,9,truck,0,airplane,0.91614354,blur,5
9913,7,horse,4,deer,0.91612756,brightness,4
7640,9,truck,8,ship,0.91611755,contrast,5
1538,3,cat,6,frog,0.91611207,rotation,3
6781,3,cat,6,frog,0.91611063,contrast,2
8331,3,cat,2,bird,0.91610473,brightness,4
2423,2,bird,6,frog,0.9160925,rotation,3
3085,2,bird,6,frog,0.9160912,noise,2
1291,9,truck,0,airplane,0.9160794,blur,4
5092,9,truck,6,frog,0.9160339,rotation,4
6781,3,cat,6,frog,0.9160133,contrast,1
672,6,frog,2,bird,0.9160108,brightness,4
9033,2,bird,6,frog,0.915991,noise,4
8531,8,ship,0,airplane,0.9159724,blur,2
4906,5,dog,3,cat,0.9159722,contrast,1
1595,3,cat,6,frog,0.9159601,rotation,5
5945,9,truck,0,airplane,0.915957,blur,4
3519,8,ship,6,frog,0.9159562,rotation,4
5029,3,cat,6,frog,0.9159208,contrast,1
7839,3,cat,4,deer,0.9158935,blur,1
1546,4,deer,6,frog,0.91588676,rotation,5
1631,1,automobile,6,frog,0.9158822,noise,4
2686,7,horse,4,deer,0.915877,noise,1
2187,5,dog,3,cat,0.9158742,blur,5
6467,3,cat,6,frog,0.9158736,noise,2
9385,7,horse,6,frog,0.9158712,rotation,4
230,5,dog,3,cat,0.91586757,blur,3
4775,2,bird,6,frog,0.9158604,rotation,5
8439,8,ship,0,airplane,0.9158429,rotation,2
5917,3,cat,2,bird,0.915838,brightness,2
6522,9,truck,1,automobile,0.9158349,rotation,1
648,4,deer,2,bird,0.9158199,rotation,2
7729,9,truck,6,frog,0.9158131,rotation,5
3283,7,horse,6,frog,0.9158039,noise,3
3732,9,truck,0,airplane,0.9157985,rotation,2
6671,5,dog,3,cat,0.9157959,blur,3
1632,8,ship,0,airplane,0.9157854,rotation,3
4110,2,bird,6,frog,0.9157709,rotation,5
6580,1,automobile,2,bird,0.9157625,brightness,4
3085,2,bird,6,frog,0.9157515,noise,4
2534,9,truck,6,frog,0.915744,rotation,4
1224,7,horse,4,deer,0.91573864,clean,0
1928,4,deer,6,frog,0.9157379,rotation,5
6641,0,airplane,2,bird,0.9157315,brightness,4
4521,9,truck,5,dog,0.9157192,blur,2
6827,3,cat,2,bird,0.9157109,blur,4
2059,9,truck,0,airplane,0.91570854,brightness,4
6101,9,truck,0,airplane,0.91570383,contrast,5
4139,5,dog,4,deer,0.91569114,brightness,2
1034,6,frog,3,cat,0.91564405,clean,0
6395,8,ship,0,airplane,0.91562134,rotation,3
4842,2,bird,0,airplane,0.91561127,contrast,2
6811,9,truck,6,frog,0.91560656,rotation,5
4534,2,bird,6,frog,0.9155819,rotation,4
4720,8,ship,0,airplane,0.9155789,contrast,1
5794,7,horse,0,airplane,0.9155723,rotation,1
2682,7,horse,4,deer,0.9155639,contrast,5
456,3,cat,4,deer,0.9155387,blur,1
2128,4,deer,6,frog,0.91552013,noise,1
7849,2,bird,0,airplane,0.91551733,brightness,4
6381,9,truck,1,automobile,0.9155018,rotation,3
1987,9,truck,0,airplane,0.9154898,contrast,5
137,7,horse,9,truck,0.9154795,noise,1
4754,3,cat,8,ship,0.9154703,brightness,1
1332,1,automobile,6,frog,0.9154632,noise,3
6988,4,deer,2,bird,0.9154569,contrast,1
678,0,airplane,6,frog,0.915453,noise,5
3205,8,ship,6,frog,0.9154454,rotation,5
5696,7,horse,3,cat,0.91543424,blur,3
3596,2,bird,4,deer,0.9154288,rotation,2
7032,4,deer,6,frog,0.91542345,rotation,4
2187,5,dog,3,cat,0.9154229,blur,4
7147,5,dog,2,bird,0.91542274,blur,4
3550,0,airplane,4,deer,0.9154161,contrast,1
9968,3,cat,2,bird,0.9154139,brightness,1
8214,1,automobile,0,airplane,0.91541064,blur,5
8813,1,automobile,6,frog,0.9153923,contrast,5
9436,1,automobile,6,frog,0.91538906,noise,2
7921,4,deer,2,bird,0.91538036,blur,2
886,0,airplane,6,frog,0.9153621,rotation,3
4732,2,bird,4,deer,0.9153549,noise,1
557,4,deer,3,cat,0.9153449,blur,4
9449,9,truck,0,airplane,0.91533494,contrast,2
8578,2,bird,6,frog,0.91532975,rotation,5
2165,2,bird,0,airplane,0.9153258,contrast,2
2159,8,ship,6,frog,0.9153169,rotation,4
8983,3,cat,4,deer,0.91530675,contrast,2
7147,5,dog,2,bird,0.9153033,blur,5
8351,0,airplane,2,bird,0.9152943,brightness,3
5363,7,horse,4,deer,0.9152771,contrast,5
4381,7,horse,4,deer,0.91524476,noise,1
9081,7,horse,2,bird,0.9152157,blur,3
5072,6,frog,2,bird,0.9151989,brightness,1
5050,3,cat,6,frog,0.91516954,noise,2
4995,2,bird,3,cat,0.9151645,blur,5
4358,5,dog,3,cat,0.9151518,blur,4
1054,1,automobile,6,frog,0.9151459,noise,2
9771,4,deer,6,frog,0.9151383,rotation,5
7414,8,ship,0,airplane,0.9151263,blur,2
7430,2,bird,6,frog,0.9150833,rotation,5
4364,9,truck,8,ship,0.9150679,blur,2
4008,8,ship,0,airplane,0.9150655,blur,4
2708,4,deer,6,frog,0.9150492,rotation,4
1620,5,dog,6,frog,0.91504335,noise,2
